Latitude,Longitude,Title,Description
46.5171333,6.5867543,"Embouchure de la Chamberonne (CH-VD)","Swan x Greylag Goose (Domestic type) (hybrid), Barnacle Goose, Mute Swan, Mandarin Duck, Mallard, Red-crested Pochard, Common Merganser, Grey Heron, Black Kite, Common Sandpiper, Yellow-legged Gull, Black Tern, Common Tern, Common Wood-Pigeon, Common Swift, Eurasian Green Woodpecker, Eurasian Jay, Carrion Crow, Common Raven, Great Tit, Long-tailed Tit, Eurasian Nuthatch, Common Chiffchaff, Blackbird, Starling, Chaffinch, Greenfinch, House Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S23223407' target='_blank'>Checklist S23223407</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23269554' target='_blank'>Checklist S23269554</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23518791' target='_blank'>Checklist S23518791</a>"
46.8076934,6.7416868,"Embouchure de la Menthue (CH-VD)","Mute Swan, Gadwall, Mallard, Common Merganser, Great Crested Grebe, Eurasian Coot, Common Kingfisher, Long-tailed Tit, Eurasian Nuthatch, Eurasian Treecreeper, White/Pied Wagtail - <a href='http://ebird.org/ebird/view/checklist?subID=S21302073' target='_blank'>Checklist S21302073</a>"
42.0779351,8.7202048,"<a href='http://ebird.org/ebird/hotspot/L2089885' target='_blank'>Embouchure du Liamone</a> (FR-H)","Little Grebe, European Shag, Grey Heron, Eurasian Marsh-Harrier, Eurasian Sparrowhawk, Red Kite, Common Buzzard, Common Moorhen, Little Ringed Plover, Common Sandpiper, Audouin's Gull, Yellow-legged Gull, Rock Dove, Feral Pigeon, Eurasian Collared-Dove, Common Kingfisher, Common Kestrel, Red-backed Shrike, Eurasian Jay, Hooded Crow, Common Raven, Barn Swallow, Common House-Martin, Blue Tit, Great Tit, Long-tailed Tit, Cetti's Warbler, Eurasian Reed-Warbler, Fan-tailed Warbler, Eurasian Blackcap, Sardinian Warbler, Spotted Flycatcher, Blackbird, Spotless Starling, Greenfinch, Goldfinch, Italian Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S24343529' target='_blank'>Checklist S24343529</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S24343535' target='_blank'>Checklist S24343535</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S24440193' target='_blank'>Checklist S24440193</a>"
42.1031579,9.5477843,"<a href='http://ebird.org/ebird/hotspot/L3847800' target='_blank'>Embouchure du Tagnone</a> (FR-H)","Eurasian Spoonbill, Eurasian Sparrowhawk, Yellow-legged Gull, Eurasian Collared-Dove, Common Kingfisher, Great Spotted Woodpecker, Eurasian Jay, Hooded Crow, Blue Tit, Great Tit, Cetti's Warbler, Eurasian Blackcap, Sardinian Warbler, Robin, Starling, Goldfinch - <a href='http://ebird.org/ebird/view/checklist?subID=S24612979' target='_blank'>Checklist S24612979</a>"
41.5277,9.27064,"Etang de Santa Giula (FR-H)","Little Grebe, Little Egret, Cattle Egret, heron sp., Common Sandpiper, Little Stint, Mediterranean Gull, Yellow-legged Gull, Eurasian Collared-Dove, Great Spotted Woodpecker, Hooded Crow, Barn Swallow, Common House-Martin, Great Tit, Italian Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S24612938' target='_blank'>Checklist S24612938</a>"
46.79819,6.63319,"Etang de la STEP des Tuileries (CH-VD)","Mallard, Red-crested Pochard, Little Bittern, Black Kite, Eurasian Coot, Common Wood-Pigeon, Common Swift, Great Spotted Woodpecker, Eurasian Golden Oriole, Carrion Crow, Blue Tit, Great Tit, Eurasian Reed-Warbler, Robin, Black Redstart, Blackbird, Starling, Chaffinch, Greenfinch, House Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S23796238' target='_blank'>Checklist S23796238</a>"
46.9814821,7.0422792,"Fanel Nature Reserve (CH-BE)","Greylag Goose, Mute Swan, Egyptian Goose, Ruddy Shelduck, Gadwall, Eurasian Wigeon, Mallard, Northern Shoveler, Northern Pintail, Garganey, Eurasian/American Green-winged Teal, Eurasian Teal, Red-crested Pochard, Common Pochard, Tufted Duck, Common Merganser, Little Grebe, Great Crested Grebe, Great Cormorant, Grey Heron, Black-crowned Night-Heron, heron sp., Eurasian Marsh-Harrier, Red Kite, Black Kite, Common Buzzard, Water Rail, Eurasian Coot, Northern Lapwing, Common Greenshank, Common Redshank, Eurasian Curlew, Black-headed Gull, Yellow-legged Gull, Common Tern, tern sp., Feral Pigeon, Common Wood-Pigeon, Common Swift, Great Spotted Woodpecker, Eurasian Jay, Rook, Carrion Crow, Bearded Tit, Barn Swallow, Common House-Martin, Blue Tit, Great Tit, Long-tailed Tit, Short-toed Treecreeper, Willow Warbler, Common Chiffchaff, Eurasian Reed-Warbler, Eurasian Blackcap, Spotted Flycatcher, Robin, Blackbird, Fieldfare, Song Thrush, Mistle Thrush, Turdus sp., Starling, Western Yellow Wagtail, Grey Wagtail, White/Pied Wagtail, Meadow Pipit, Yellowhammer, Reed Bunting, Chaffinch, Greenfinch, Goldfinch, House Sparrow, Tree Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S20278401' target='_blank'>Checklist S20278401</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S22659002' target='_blank'>Checklist S22659002</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S24239853' target='_blank'>Checklist S24239853</a>"
42.8622506,9.5593286,"Ferry Savona-Bastia (FR-H)","Cory's Shearwater (Scopoli's), Yellow-legged Gull - <a href='http://ebird.org/ebird/view/checklist?subID=S24325002' target='_blank'>Checklist S24325002</a>"
47.3281194,8.3685243,"Flachsee (CH-AG)","Greylag Goose, Mute Swan, Gadwall, Mallard, Northern Shoveler, Garganey, Eurasian Teal, Tufted Duck, Little Grebe, Great Crested Grebe, Great Cormorant, Grey Heron, Great Egret, Little Egret, Red Kite, Black Kite, Common Buzzard, Water Rail, Common Moorhen, Eurasian Coot, Northern Lapwing, Little Ringed Plover, Common Greenshank, Black-tailed Godwit, Ruff, Common Snipe, Black-headed Gull, Yellow-legged Gull, Lesser Black-backed Gull, Common Wood-Pigeon, Great Spotted Woodpecker, Eurasian Green Woodpecker, Common Magpie, Carrion Crow, Barn Swallow, Willow Tit, Marsh Tit, Blue Tit, Great Tit, Long-tailed Tit, Eurasian Nuthatch, Eurasian Wren, Common Chiffchaff, Eurasian Blackcap, Robin, Blackbird, Fieldfare, Starling, White/Pied Wagtail, Reed Bunting, Chaffinch - <a href='http://ebird.org/ebird/view/checklist?subID=S22802574' target='_blank'>Checklist S22802574</a>"
42.6856217,9.2789948,"<a href='http://ebird.org/ebird/hotspot/L3802548' target='_blank'>Fornali--sentier du littoral</a> (FR-H)","Common Buzzard, Yellow-legged Gull, Eurasian Collared-Dove, Eurasian Nightjar, Pallid Swift, Great Spotted Woodpecker, Red-backed Shrike, Eurasian Jay, Hooded Crow, Blue Tit, Sardinian Warbler, Spotted Flycatcher, Cirl Bunting, Goldfinch, Italian Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S24326089' target='_blank'>Checklist S24326089</a>"
42.46719,9.14344,"<a href='http://ebird.org/ebird/hotspot/L3815059' target='_blank'>Forêt communale de Moltifao</a> (FR-H)","Great Spotted Woodpecker, Eurasian Jay, Common Raven, Blue Tit, Firecrest, Eurasian Blackcap, Robin, Chaffinch - <a href='http://ebird.org/ebird/view/checklist?subID=S24396869' target='_blank'>Checklist S24396869</a>"
42.2616844,8.8382113,"<a href='http://ebird.org/ebird/hotspot/L2395266' target='_blank'>Forêt territoriale d'Aïtone</a> (FR-H)","Common Buzzard, Rock Dove, Great Spotted Woodpecker, Eurasian Jay, Common Raven, Coal Tit, Blue Tit, Great Tit, Long-tailed Tit, Corsican Nuthatch, Eurasian Treecreeper, Goldcrest, Eurasian Blackcap, Spotted Flycatcher, Robin, Blackbird, Chaffinch, Crossbill - <a href='http://ebird.org/ebird/view/checklist?subID=S24352873' target='_blank'>Checklist S24352873</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S24396880' target='_blank'>Checklist S24396880</a>"
47.2070603,8.7890625,"Frauwinkel (CH-SZ)","Greylag Goose, Mallard, Common Pochard, Tufted Duck, Great Crested Grebe, White Stork, Great Cormorant, Grey Heron, Common Buzzard, Black-headed Gull, Starling - <a href='http://ebird.org/ebird/view/checklist?subID=S19611085' target='_blank'>Checklist S19611085</a>"
46.3976056,7.6147592,"Gemmipass (CH-VS)","Golden Eagle, Alpine Chough, Whinchat, Wheatear - <a href='http://ebird.org/ebird/view/checklist?subID=S23657628' target='_blank'>Checklist S23657628</a>"
46.2367338,6.1080122,"Geneva Airport (CH-GE)","Rook - <a href='http://ebird.org/ebird/view/checklist?subID=S22863373' target='_blank'>Checklist S22863373</a>"
46.2102417,6.1546,"Geneva waterfront (CH-GE)","Fulvous Whistling-Duck, Greylag Goose (Domestic type), Mute Swan, Mallard, Red-crested Pochard, Common Pochard, Tufted Duck, Common Merganser, Red-breasted Merganser, Little Grebe, Great Crested Grebe, Common Moorhen, Eurasian Coot, Black-headed Gull, Mew Gull, Common Wood-Pigeon, Carrion Crow, House Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S21393605' target='_blank'>Checklist S21393605</a>"
46.2504,7.44176,"Graviere de Solioz (CH-VS)","Mallard, Tufted Duck, Great Crested Grebe, Grey Heron, Black Kite, Common Buzzard, Eurasian Coot, Common Wood-Pigeon, Common Cuckoo, Common Swift, Lesser Spotted Woodpecker, Eurasian Green Woodpecker, Eurasian Jay, Common Magpie, Carrion Crow, Marsh Tit, Blue Tit, Great Tit, Eurasian Wren, Common Chiffchaff, Eurasian Reed-Warbler, Eurasian Blackcap, Robin, Nightingale, Blackbird, Starling, Tree Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S23593236' target='_blank'>Checklist S23593236</a>"
46.62059,6.58789,"Gravière de Bioley-Orjulaz (CH-VD)","Ruddy Shelduck, Mallard, Tufted Duck, Little Grebe, Red Kite, Black Kite, Eurasian Coot, Stock Dove, Common Wood-Pigeon, Carrion Crow, Skylark, Barn Swallow, Eurasian Reed-Warbler, Blackbird, Linnet - <a href='http://ebird.org/ebird/view/checklist?subID=S23439067' target='_blank'>Checklist S23439067</a>"
46.5918229,6.5352184,"Gravière de Colliare (CH-VD)","Great Cormorant, Grey Heron, Black Kite, Common Buzzard, Common Wood-Pigeon, Common Swift, European Bee-eater, Eurasian Green Woodpecker, Carrion Crow, Common House-Martin, Marsh Tit, Blue Tit, Great Tit, Long-tailed Tit, Eurasian Nuthatch, Eurasian Wren, Willow Warbler, Common Chiffchaff, Eurasian Blackcap, Robin, Nightingale, Blackbird, Song Thrush, Starling, Chaffinch, Greenfinch, Goldfinch, Linnet - <a href='http://ebird.org/ebird/view/checklist?subID=S23035394' target='_blank'>Checklist S23035394</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23438923' target='_blank'>Checklist S23438923</a>"
46.32495,7.66563,"Guttet-Feschel (CH-VS)","Common Cuckoo, Eurasian Hoopoe, Common Kestrel, Eurasian Jay, Common Magpie, Coal Tit, Blue Tit, Great Tit, Eurasian Nuthatch, kinglet sp., Black Redstart, Blackbird, Mistle Thrush, Yellowhammer, House Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S23631678' target='_blank'>Checklist S23631678</a>"
46.3292096,7.6486301,"Hohwald (CH-VS)","Common Buzzard, Common Cuckoo, Eurasian Green Woodpecker, falcon sp., Common Raven, Coal Tit, Willow Tit, Crested Tit, Eurasian Wren, kinglet sp., Western Bonelli's Warbler, Robin, Redstart, Black Redstart, Mistle Thrush, Dunnock, Rock Bunting, Chaffinch - <a href='http://ebird.org/ebird/view/checklist?subID=S23593056' target='_blank'>Checklist S23593056</a>"
47.585521,8.2337809,"Klingnauer Stausee (CH-AG)","Mute Swan, Gadwall, Mallard, Northern Shoveler, Northern Pintail, Garganey, Eurasian/American Green-winged Teal, Red-crested Pochard, Tufted Duck, Common Merganser, Little Grebe, Great Crested Grebe, Great Cormorant, Grey Heron, Great Egret, Red Kite, Black Kite, Common Buzzard, Water Rail, Common Moorhen, Eurasian Coot, Common Greenshank, Eurasian Curlew, Ruff, Common Snipe, Black-headed Gull, Yellow-legged Gull, Feral Pigeon, Common Wood-Pigeon, Eurasian Collared-Dove, Alpine Swift, Great Spotted Woodpecker, Eurasian Green Woodpecker, Common Kestrel, Common Magpie, Eurasian Jackdaw, Carrion Crow, Barn Swallow, Marsh Tit, Blue Tit, Great Tit, Eurasian Nuthatch, Eurasian Wren, Willow Warbler, Common Chiffchaff, Eurasian Blackcap, Robin, Black Redstart, Blackbird, Fieldfare, Song Thrush, Starling, Grey Wagtail, White/Pied Wagtail, Reed Bunting, Chaffinch, Greenfinch, Tree Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S22801570' target='_blank'>Checklist S22801570</a>"
45.0251305,14.5730853,"Krk (HR-08)","Common Kingfisher, Hooded Crow, White/Pied Wagtail - <a href='http://ebird.org/ebird/view/checklist?subID=S19626403' target='_blank'>Checklist S19626403</a>"
46.353326,7.9976177,"La massa canoyning (CH-VS)","Eurasian Hoopoe, Eurasian Jay, Eurasian Nutcracker, Eurasian Crag-Martin, Crested Tit, Eurasian Wren, Common Chiffchaff, Robin - <a href='http://ebird.org/ebird/view/checklist?subID=S24143787' target='_blank'>Checklist S24143787</a>"
46.6163723,7.1474648,"Lac de Montsalvens (CH-FR)","Mallard, Grey Heron, Red Kite, Black Kite, Common Buzzard, Common Swift, Great Spotted Woodpecker, Barn Swallow, Crested Tit, Blue Tit, Great Tit, Long-tailed Tit, Eurasian Nuthatch, Eurasian Wren, kinglet sp., Common Chiffchaff, Robin, Blackbird, Fieldfare, Song Thrush, Starling, White/Pied Wagtail, Chaffinch, Greenfinch, Goldfinch, House Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S23195894' target='_blank'>Checklist S23195894</a>"
46.25623,7.4479,"Lac de la Breche (CH-VS)","Mallard, Great Spotted Woodpecker, Red-backed Shrike, Eurasian Jay, Common Magpie, Carrion Crow, Barn Swallow, Blue Tit, Great Tit, Short-toed Treecreeper, Eurasian Reed-Warbler, Spotted Flycatcher, Nightingale, Blackbird, Starling, White/Pied Wagtail, Chaffinch, Greenfinch, Goldfinch, Tree Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S23593173' target='_blank'>Checklist S23593173</a>"
46.2087053,6.1546826,"Lake Geneva harbor (CH-GE)","Mute Swan, Mallard, Mallard (Domestic type), Eurasian/American Green-winged Teal, Red-crested Pochard, Tufted Duck, Little Grebe, Great Crested Grebe, Great Cormorant, Eurasian Coot, Dunlin, Black-headed Gull, Yellow-legged Gull, Feral Pigeon - <a href='http://ebird.org/ebird/view/checklist?subID=S20023286' target='_blank'>Checklist S20023286</a>"
46.5207804,6.6362143,"Lausanne (CH-VD)","Grey Heron, Black Kite, Yellow-legged Gull, Common Wood-Pigeon, Alpine Swift, Common Swift, Great Spotted Woodpecker, Common Kestrel, Eurasian Hobby, Common Magpie, Carrion Crow, Blue Tit, Great Tit, Common Chiffchaff, Eurasian Blackcap, Black Redstart, Blackbird, Starling, Greenfinch, House Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S23025099' target='_blank'>Checklist S23025099</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23902462' target='_blank'>Checklist S23902462</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S24004514' target='_blank'>Checklist S24004514</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S24044398' target='_blank'>Checklist S24044398</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S24165595' target='_blank'>Checklist S24165595</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S24212264' target='_blank'>Checklist S24212264</a>"
46.48649,6.75377,"Lavaux (CH-VD)","Black Kite, Common Buzzard, Yellow-legged Gull, Stock Dove, Great Spotted Woodpecker, Common Kestrel, Common Magpie, Carrion Crow, Barn Swallow, Great Tit, Eurasian Wren, Common Chiffchaff, Robin, Black Redstart, Blackbird, Chaffinch, Goldfinch, Linnet, Serin - <a href='http://ebird.org/ebird/view/checklist?subID=S22697308' target='_blank'>Checklist S22697308</a>"
46.117588,7.0765257,"Le Verney (CH-VS)","Mallard, Common Pochard, Grey Heron, Purple Heron, Black Kite, Common Buzzard, Eurasian Coot, Common Swift, Great Spotted Woodpecker, Eurasian Green Woodpecker, Red-backed Shrike, Common Magpie, Barn Swallow, Common House-Martin, Blue Tit, Great Tit, Short-toed Treecreeper, Eurasian Wren, Eurasian Blackcap, Nightingale, Black Redstart, Stonechat, Blackbird, Starling, White/Pied Wagtail, Chaffinch, House Sparrow, Tree Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S23593267' target='_blank'>Checklist S23593267</a>"
46.3947791,6.9187689,"Les Grangettes Nature Reserve (CH-VD)","Mute Swan, Common Shelduck, Gadwall, Mallard, Garganey, Eurasian/American Green-winged Teal, Red-crested Pochard, Common Pochard, Tufted Duck, Common Eider, Velvet Scoter, Long-tailed Duck, Common Merganser, Little Grebe, Great Crested Grebe, Black-necked Grebe, Great Cormorant, Little Bittern, Grey Heron, Red Kite, Black Kite, Common Buzzard, Water Rail, Common Moorhen, Eurasian Coot, Northern Lapwing, Little Ringed Plover, Green Sandpiper, Common Redshank, Black-headed Gull, Yellow-legged Gull, Common Tern, Feral Pigeon, Common Wood-Pigeon, Common Swift, Common Kingfisher, Great Spotted Woodpecker, Eurasian Green Woodpecker, Eurasian Golden Oriole, Eurasian Jay, Rook, Carrion Crow, Sand Martin, Barn Swallow, Common House-Martin, Crested Tit, Marsh Tit, Blue Tit, Great Tit, Long-tailed Tit, Eurasian Nuthatch, Short-toed Treecreeper, Eurasian Wren, Firecrest, Willow Warbler, Common Chiffchaff, Eurasian Reed-Warbler, Eurasian Blackcap, Spotted Flycatcher, Robin, Black Redstart, Blackbird, Starling, Grey Wagtail, White/Pied Wagtail, Chaffinch, Greenfinch, Goldfinch, Serin, House Sparrow, Tree Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S22724167' target='_blank'>Checklist S22724167</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S24324927' target='_blank'>Checklist S24324927</a>"
46.38127,7.62758,"Leukerbad (CH-VS)","Lammergeier, Common Wood-Pigeon, Common Cuckoo, Common Swift, Eurasian Jay, Common Magpie, Alpine Chough, Common Raven, Eurasian Crag-Martin, Coal Tit, Crested Tit, Blue Tit, Great Tit, Eurasian Treecreeper, Eurasian Wren, Firecrest, Common Chiffchaff, Eurasian Blackcap, Robin, Redstart, Black Redstart, Whinchat, Ring Ouzel, Blackbird, Song Thrush, Mistle Thrush, Turdus sp., White/Pied Wagtail, wagtail sp., Tree Pipit, Chaffinch, Bullfinch, Greenfinch, Lesser Redpoll, Goldfinch, Serin, House Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S23606591' target='_blank'>Checklist S23606591</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23606600' target='_blank'>Checklist S23606600</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23622165' target='_blank'>Checklist S23622165</a>"
42.34431,9.00409,"<a href='http://ebird.org/ebird/hotspot/L3815071' target='_blank'>Lozzi</a> (FR-H)","Red Kite, Common Buzzard, Great Spotted Woodpecker, Eurasian Jay, Common Raven, Coal Tit, Blue Tit, Great Tit, Long-tailed Tit, Short-toed Treecreeper, Eurasian Blackcap, Sardinian Warbler, Robin, Blackbird, Mistle Thrush, Chaffinch, Greenfinch - <a href='http://ebird.org/ebird/view/checklist?subID=S24396910' target='_blank'>Checklist S24396910</a>"
46.63052,6.52517,"Lussery-Villard (CH-VD)","Red Kite, Black Kite, Common Buzzard, Yellow-legged Gull, Common Kestrel, Carrion Crow, Skylark, Barn Swallow, Common House-Martin, Starling, Goldfinch - <a href='http://ebird.org/ebird/view/checklist?subID=S23439352' target='_blank'>Checklist S23439352</a>"
46.2196445,7.0157576,"Lutz (CH-VD)","Eurasian Green Woodpecker, Common Magpie, Rook, Carrion Crow, Marsh Tit, Blue Tit, Great Tit, Long-tailed Tit, Eurasian Nuthatch, Eurasian Wren, Common Chiffchaff, Robin, Redstart, Blackbird, Chaffinch, Serin, House Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S21536647' target='_blank'>Checklist S21536647</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S24169138' target='_blank'>Checklist S24169138</a>"
46.24618,7.43134,"Marais de Poutafontana (CH-VS)","Tufted Duck, Grey Heron, Common Buzzard, Eurasian Coot, Common Wood-Pigeon, Eurasian Jay, Common Magpie, Carrion Crow, Great Tit, Short-toed Treecreeper, Eurasian Reed-Warbler, Eurasian Blackcap, Nightingale, Blackbird, Chaffinch - <a href='http://ebird.org/ebird/view/checklist?subID=S23633088' target='_blank'>Checklist S23633088</a>"
46.2320674,6.2386302,"Marais de Sionnet (CH-GE)","Gadwall, Mallard, Eurasian/American Green-winged Teal, Grey Heron, Great Egret, Common Buzzard, Common Moorhen, Eurasian Coot, Yellow-legged Gull, Stock Dove, Common Wood-Pigeon, Common Kingfisher, Great Spotted Woodpecker, Eurasian Green Woodpecker, Common Kestrel, Common Magpie, Rook, Carrion Crow, Skylark, Blue Tit, Great Tit, Long-tailed Tit, Eurasian Nuthatch, Eurasian Wren, Robin, Blackbird, Starling, White/Pied Wagtail, Reed Bunting, Greenfinch, House Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S20401104' target='_blank'>Checklist S20401104</a>"
46.5483541,7.0169377,"Moléson (CH-FR)","Common Raven, Coal Tit, Wallcreeper, kinglet sp., passerine sp. - <a href='http://ebird.org/ebird/view/checklist?subID=S22697672' target='_blank'>Checklist S22697672</a>"
46.50608,6.49804,"Morges harbour (CH-VD)","Mute Swan, Ringed Teal, Gadwall, Mallard, Red-crested Pochard, Common Pochard, Tufted Duck, Common Merganser, Great Crested Grebe, Grey Heron, Black-headed Gull, Yellow-legged Gull, Common Magpie, Carrion Crow, Blue Tit, Great Tit, Robin, Blackbird, Grey Wagtail, White/Pied Wagtail, House Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S20869557' target='_blank'>Checklist S20869557</a>"
42.46119,9.20728,"<a href='http://ebird.org/ebird/hotspot/L3815064' target='_blank'>Morosaglia</a> (FR-H)","Red Kite, Eurasian Collared-Dove, Common Raven, Common House-Martin, Spotless Starling, Cirl Bunting, Serin - <a href='http://ebird.org/ebird/view/checklist?subID=S24396879' target='_blank'>Checklist S24396879</a>"
42.3260624,9.166503,"N2193 (FR-H)","Common Buzzard, Great Spotted Woodpecker, Common Kestrel, Eurasian Jay, Hooded Crow, Common House-Martin, Sardinian Warbler, Stonechat, Goldfinch - <a href='http://ebird.org/ebird/view/checklist?subID=S24535755' target='_blank'>Checklist S24535755</a>"
46.5069366,6.6303992,"Ouchy (CH-VD)","Mute Swan, Gadwall, Mallard, Eurasian Teal, Common Pochard, Tufted Duck, Goosander, Little Grebe (Little), Great Crested Grebe, Great Cormorant, Great Cormorant (Eurasian), Common Moorhen, Eurasian Coot, Black-headed Gull, Yellow-legged Gull, Feral Pigeon, Common Kingfisher, Carrion Crow, Blue Tit, Blackbird, Grey Wagtail, White/Pied Wagtail, House Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S20815519' target='_blank'>Checklist S20815519</a>"
47.0715577,7.0949967,"Parking pres de Neuveville (CH-BE)","Tawny Owl, Great Spotted Woodpecker, Eurasian Jay, Crested Tit, Marsh Tit, Blue Tit, Great Tit, Eurasian Nuthatch, Eurasian Wren, Robin, Blackbird, Starling, Chaffinch, Bullfinch - <a href='http://ebird.org/ebird/view/checklist?subID=S20278111' target='_blank'>Checklist S20278111</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S20278198' target='_blank'>Checklist S20278198</a>"
46.5171333,6.5777689,"Petit-Port (CH-VD)","Mute Swan, Mallard, Tufted Duck, Common Merganser, Little Grebe, Great Crested Grebe, Common Buzzard, Eurasian Coot, Black-headed Gull, Eurasian Green Woodpecker, Common Magpie, Carrion Crow, Blue Tit, Great Tit, Robin, Blackbird, Starling, Goldfinch, House Sparrow, Tree Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S21327667' target='_blank'>Checklist S21327667</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S21821253' target='_blank'>Checklist S21821253</a>"
46.2981447,7.5736356,"Pfynwald (CH-VS)","Common Buzzard, Common Cuckoo, Common Swift, Great Spotted Woodpecker, Eurasian Jay, Carrion Crow, Barn Swallow, Coal Tit, Crested Tit, Marsh Tit, Long-tailed Tit, Eurasian Nuthatch, Short-toed Treecreeper, Eurasian Wren, Common Chiffchaff, Western Bonelli's Warbler, Wood Warbler, Eurasian Blackcap, Robin, Redstart, Blackbird, Song Thrush, Mistle Thrush, Grey Wagtail, Chaffinch, Greenfinch - <a href='http://ebird.org/ebird/view/checklist?subID=S23631667' target='_blank'>Checklist S23631667</a>"
42.2488517,8.6016512,"<a href='http://ebird.org/ebird/hotspot/L3836673' target='_blank'>Piana--Les Calanches</a> (FR-H)","Osprey, Rock Dove, Common/Pallid Swift - <a href='http://ebird.org/ebird/view/checklist?subID=S24535376' target='_blank'>Checklist S24535376</a>"
41.8946786,8.6084479,"<a href='http://ebird.org/ebird/hotspot/L2073413' target='_blank'>Pointe de la Parata</a> (FR-H)","European Shag, Yellow-legged Gull, Feral Pigeon, Hooded Crow, Marmora's Warbler - <a href='http://ebird.org/ebird/view/checklist?subID=S24535477' target='_blank'>Checklist S24535477</a>"
42.26605,8.69623,"<a href='http://ebird.org/ebird/hotspot/L3802497' target='_blank'>Porto--Delta du Porto</a> (FR-H)","Common Buzzard, Common Kingfisher, Great Spotted Woodpecker, Eurasian Jay, Common House-Martin, Coal Tit, Blue Tit, Great Tit, Eurasian Blackcap, Robin, Blackbird, Chaffinch, Greenfinch, Goldfinch, Italian Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S24325891' target='_blank'>Checklist S24325891</a>"
46.7908635,6.6437674,"Promenade Robert Hainard (CH-VD)","Mute Swan, Bewick's Swan, Common Shelduck, Gadwall, Mallard, Northern Pintail, Eurasian/American Green-winged Teal, Eurasian Teal, Red-crested Pochard, Common Pochard, Ferruginous Duck, Tufted Duck, Common Merganser, Ruddy Duck, Great Crested Grebe, Black-necked Grebe, Great Cormorant, Grey Heron, Great Egret, Black Kite, Common Buzzard, Eurasian Coot, Common Snipe, Black-headed Gull, Mew Gull, Common Gull, Yellow-legged Gull, Common Tern, Feral Pigeon, Common Kingfisher, Common Magpie, Carrion Crow, Barn Swallow, Common House-Martin, Blue Tit, Great Tit, Eurasian Nuthatch, Eurasian Wren, Firecrest, kinglet sp., Common Chiffchaff, Eurasian Reed-Warbler, Eurasian Blackcap, Garden Warbler, Robin, Nightingale, Black Redstart, Blackbird, Fieldfare, Mistle Thrush, Starling, Grey Wagtail, White/Pied Wagtail, Water Pipit, Reed Bunting, Chaffinch, Brambling, Bullfinch, Greenfinch, Goldfinch, Hawfinch, House Sparrow, Tree Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S20974377' target='_blank'>Checklist S20974377</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S21301954' target='_blank'>Checklist S21301954</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S21610143' target='_blank'>Checklist S21610143</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S22654727' target='_blank'>Checklist S22654727</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23796237' target='_blank'>Checklist S23796237</a>"
