Latitude,Longitude,Title,Description
46.2504,7.44176,"<a href='http://ebird.org/ebird/hotspot/L3666034' target='_blank'>Graviere de Solioz</a> (CH-VS)","Mallard, Tufted Duck, Great Crested Grebe, Grey Heron, Black Kite, Common Buzzard, Eurasian Coot, Common Wood-Pigeon, Common Cuckoo, Common Swift, Lesser Spotted Woodpecker, Eurasian Green Woodpecker, Eurasian Jay, Common Magpie, Carrion Crow, Marsh Tit, Blue Tit, Great Tit, Eurasian Wren, Common Chiffchaff, Eurasian Reed-Warbler, Eurasian Blackcap, Robin, Nightingale, Blackbird, Starling, Tree Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S23593236' target='_blank'>Checklist S23593236</a>"
46.62059,6.58789,"<a href='http://ebird.org/ebird/hotspot/L3642659' target='_blank'>Gravière de Bioley-Orjulaz</a> (CH-VD)","Ruddy Shelduck, Mallard, Tufted Duck, Little Grebe, Red Kite, Black Kite, Eurasian Coot, Stock Dove, Common Wood-Pigeon, Carrion Crow, Skylark, Barn Swallow, Eurasian Reed-Warbler, Blackbird, Linnet - <a href='http://ebird.org/ebird/view/checklist?subID=S23439067' target='_blank'>Checklist S23439067</a>"
46.5918229,6.5352184,"<a href='http://ebird.org/ebird/hotspot/L3587432' target='_blank'>Gravière de Colliare</a> (CH-VD)","Great Cormorant, Grey Heron, Black Kite, Common Buzzard, Common Wood-Pigeon, Common Swift, European Bee-eater, Eurasian Green Woodpecker, Carrion Crow, Common House-Martin, Marsh Tit, Blue Tit, Great Tit, Long-tailed Tit, Eurasian Nuthatch, Eurasian Wren, Willow Warbler, Common Chiffchaff, Eurasian Blackcap, Robin, Nightingale, Blackbird, Song Thrush, Starling, Chaffinch, Greenfinch, Goldfinch, Linnet - <a href='http://ebird.org/ebird/view/checklist?subID=S23035394' target='_blank'>Checklist S23035394</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S23438923' target='_blank'>Checklist S23438923</a>"
46.3292096,7.6486301,"<a href='http://ebird.org/ebird/hotspot/L3668665' target='_blank'>Hohwald</a> (CH-VS)","Common Buzzard, Common Cuckoo, Eurasian Green Woodpecker, falcon sp., Common Raven, Coal Tit, Willow Tit, Crested Tit, Eurasian Wren, kinglet sp., Western Bonelli's Warbler, Robin, Redstart, Black Redstart, Mistle Thrush, Dunnock, Rock Bunting, Chaffinch - <a href='http://ebird.org/ebird/view/checklist?subID=S23593056' target='_blank'>Checklist S23593056</a>"
47.585521,8.2337809,"<a href='http://ebird.org/ebird/hotspot/L1291878' target='_blank'>Klingnauer Stausee</a> (CH-AG)","Mute Swan, Gadwall, Mallard, Northern Shoveler, Northern Pintail, Garganey, Eurasian/American Green-winged Teal, Red-crested Pochard, Tufted Duck, Common Merganser, Little Grebe, Great Crested Grebe, Great Cormorant, Grey Heron, Great Egret, Red Kite, Black Kite, Common Buzzard, Water Rail, Common Moorhen, Eurasian Coot, Common Greenshank, Eurasian Curlew, Ruff, Common Snipe, Black-headed Gull, Yellow-legged Gull, Feral Pigeon, Common Wood-Pigeon, Eurasian Collared-Dove, Alpine Swift, Great Spotted Woodpecker, Eurasian Green Woodpecker, Common Kestrel, Common Magpie, Eurasian Jackdaw, Carrion Crow, Barn Swallow, Marsh Tit, Blue Tit, Great Tit, Eurasian Nuthatch, Eurasian Wren, Willow Warbler, Common Chiffchaff, Eurasian Blackcap, Robin, Black Redstart, Blackbird, Fieldfare, Song Thrush, Starling, Grey Wagtail, White/Pied Wagtail, Reed Bunting, Chaffinch, Greenfinch, Tree Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S22801570' target='_blank'>Checklist S22801570</a>"
46.6163723,7.1474648,"<a href='http://ebird.org/ebird/hotspot/L993686' target='_blank'>Lac de Montsalvens</a> (CH-FR)","Mallard, Grey Heron, Red Kite, Black Kite, Common Buzzard, Common Swift, Great Spotted Woodpecker, Barn Swallow, Crested Tit, Blue Tit, Great Tit, Long-tailed Tit, Eurasian Nuthatch, Eurasian Wren, kinglet sp., Common Chiffchaff, Robin, Blackbird, Fieldfare, Song Thrush, Starling, White/Pied Wagtail, Chaffinch, Greenfinch, Goldfinch, House Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S23195894' target='_blank'>Checklist S23195894</a>"
46.25623,7.4479,"<a href='http://ebird.org/ebird/hotspot/L3666016' target='_blank'>Lac de la Breche</a> (CH-VS)","Mallard, Great Spotted Woodpecker, Red-backed Shrike, Eurasian Jay, Common Magpie, Carrion Crow, Barn Swallow, Blue Tit, Great Tit, Short-toed Treecreeper, Eurasian Reed-Warbler, Spotted Flycatcher, Nightingale, Blackbird, Starling, White/Pied Wagtail, Chaffinch, Greenfinch, Goldfinch, Tree Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S23593173' target='_blank'>Checklist S23593173</a>"
46.2087053,6.1546826,"<a href='http://ebird.org/ebird/hotspot/L1433872' target='_blank'>Lake Geneva harbor</a> (CH-GE)","Mute Swan, Mallard, Mallard (Domestic type), Eurasian/American Green-winged Teal, Red-crested Pochard, Tufted Duck, Little Grebe, Great Crested Grebe, Great Cormorant, Eurasian Coot, Dunlin, Black-headed Gull, Yellow-legged Gull, Feral Pigeon - <a href='http://ebird.org/ebird/view/checklist?subID=S20023286' target='_blank'>Checklist S20023286</a>"
46.117588,7.0765257,"<a href='http://ebird.org/ebird/hotspot/L3666057' target='_blank'>Le Verney</a> (CH-VS)","Mallard, Common Pochard, Grey Heron, Purple Heron, Black Kite, Common Buzzard, Eurasian Coot, Common Swift, Great Spotted Woodpecker, Eurasian Green Woodpecker, Red-backed Shrike, Common Magpie, Barn Swallow, Common House-Martin, Blue Tit, Great Tit, Short-toed Treecreeper, Eurasian Wren, Eurasian Blackcap, Nightingale, Black Redstart, Stonechat, Blackbird, Starling, White/Pied Wagtail, Chaffinch, House Sparrow, Tree Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S23593267' target='_blank'>Checklist S23593267</a>"
46.3947791,6.9187689,"<a href='http://ebird.org/ebird/hotspot/L2385196' target='_blank'>Les Grangettes Nature Reserve</a> (CH-VD)","Mute Swan, Common Shelduck, Gadwall, Mallard, Garganey, Eurasian/American Green-winged Teal, Red-crested Pochard, Common Pochard, Tufted Duck, Common Eider, Velvet Scoter, Long-tailed Duck, Common Merganser, Little Grebe, Great Crested Grebe, Black-necked Grebe, Great Cormorant, Little Bittern, Grey Heron, Red Kite, Black Kite, Common Buzzard, Water Rail, Common Moorhen, Eurasian Coot, Northern Lapwing, Little Ringed Plover, Green Sandpiper, Common Redshank, Black-headed Gull, Yellow-legged Gull, Common Tern, Feral Pigeon, Common Wood-Pigeon, Common Swift, Common Kingfisher, Great Spotted Woodpecker, Eurasian Green Woodpecker, Eurasian Golden Oriole, Eurasian Jay, Rook, Carrion Crow, Sand Martin, Barn Swallow, Common House-Martin, Crested Tit, Marsh Tit, Blue Tit, Great Tit, Long-tailed Tit, Eurasian Nuthatch, Short-toed Treecreeper, Eurasian Wren, Firecrest, Willow Warbler, Common Chiffchaff, Eurasian Reed-Warbler, Eurasian Blackcap, Spotted Flycatcher, Robin, Black Redstart, Blackbird, Starling, Grey Wagtail, White/Pied Wagtail, Chaffinch, Greenfinch, Goldfinch, Serin, House Sparrow, Tree Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S22724167' target='_blank'>Checklist S22724167</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S24324927' target='_blank'>Checklist S24324927</a>"
