Latitude,Longitude,Title,Description
42.8622506,9.5593286,"Ferry Savona-Bastia (FR-H)","Cory's Shearwater (Scopoli's), Yellow-legged Gull - <a href='http://ebird.org/ebird/view/checklist?subID=S24325002' target='_blank'>Checklist S24325002</a>"
42.6856217,9.2789948,"<a href='http://ebird.org/ebird/hotspot/L3802548' target='_blank'>Fornali--sentier du littoral</a> (FR-H)","Common Buzzard, Yellow-legged Gull, Eurasian Collared-Dove, Eurasian Nightjar, Pallid Swift, Great Spotted Woodpecker, Red-backed Shrike, Eurasian Jay, Hooded Crow, Blue Tit, Sardinian Warbler, Spotted Flycatcher, Cirl Bunting, Goldfinch, Italian Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S24326089' target='_blank'>Checklist S24326089</a>"
42.46719,9.14344,"<a href='http://ebird.org/ebird/hotspot/L3815059' target='_blank'>Forêt communale de Moltifao</a> (FR-H)","Great Spotted Woodpecker, Eurasian Jay, Common Raven, Blue Tit, Firecrest, Eurasian Blackcap, Robin, Chaffinch - <a href='http://ebird.org/ebird/view/checklist?subID=S24396869' target='_blank'>Checklist S24396869</a>"
42.2616844,8.8382113,"<a href='http://ebird.org/ebird/hotspot/L2395266' target='_blank'>Forêt territoriale d'Aïtone</a> (FR-H)","Common Buzzard, Rock Dove, Great Spotted Woodpecker, Eurasian Jay, Common Raven, Coal Tit, Blue Tit, Great Tit, Long-tailed Tit, Corsican Nuthatch, Eurasian Treecreeper, Goldcrest, Eurasian Blackcap, Spotted Flycatcher, Robin, Blackbird, Chaffinch, Crossbill - <a href='http://ebird.org/ebird/view/checklist?subID=S24352873' target='_blank'>Checklist S24352873</a> - <a href='http://ebird.org/ebird/view/checklist?subID=S24396880' target='_blank'>Checklist S24396880</a>"
42.34431,9.00409,"<a href='http://ebird.org/ebird/hotspot/L3815071' target='_blank'>Lozzi</a> (FR-H)","Red Kite, Common Buzzard, Great Spotted Woodpecker, Eurasian Jay, Common Raven, Coal Tit, Blue Tit, Great Tit, Long-tailed Tit, Short-toed Treecreeper, Eurasian Blackcap, Sardinian Warbler, Robin, Blackbird, Mistle Thrush, Chaffinch, Greenfinch - <a href='http://ebird.org/ebird/view/checklist?subID=S24396910' target='_blank'>Checklist S24396910</a>"
42.46119,9.20728,"<a href='http://ebird.org/ebird/hotspot/L3815064' target='_blank'>Morosaglia</a> (FR-H)","Red Kite, Eurasian Collared-Dove, Common Raven, Common House-Martin, Spotless Starling, Cirl Bunting, Serin - <a href='http://ebird.org/ebird/view/checklist?subID=S24396879' target='_blank'>Checklist S24396879</a>"
42.3260624,9.166503,"N2193 (FR-H)","Common Buzzard, Great Spotted Woodpecker, Common Kestrel, Eurasian Jay, Hooded Crow, Common House-Martin, Sardinian Warbler, Stonechat, Goldfinch - <a href='http://ebird.org/ebird/view/checklist?subID=S24535755' target='_blank'>Checklist S24535755</a>"
42.2488517,8.6016512,"<a href='http://ebird.org/ebird/hotspot/L3836673' target='_blank'>Piana--Les Calanches</a> (FR-H)","Osprey, Rock Dove, Common/Pallid Swift - <a href='http://ebird.org/ebird/view/checklist?subID=S24535376' target='_blank'>Checklist S24535376</a>"
41.8946786,8.6084479,"<a href='http://ebird.org/ebird/hotspot/L2073413' target='_blank'>Pointe de la Parata</a> (FR-H)","European Shag, Yellow-legged Gull, Feral Pigeon, Hooded Crow, Marmora's Warbler - <a href='http://ebird.org/ebird/view/checklist?subID=S24535477' target='_blank'>Checklist S24535477</a>"
42.26605,8.69623,"<a href='http://ebird.org/ebird/hotspot/L3802497' target='_blank'>Porto--Delta du Porto</a> (FR-H)","Common Buzzard, Common Kingfisher, Great Spotted Woodpecker, Eurasian Jay, Common House-Martin, Coal Tit, Blue Tit, Great Tit, Eurasian Blackcap, Robin, Blackbird, Chaffinch, Greenfinch, Goldfinch, Italian Sparrow - <a href='http://ebird.org/ebird/view/checklist?subID=S24325891' target='_blank'>Checklist S24325891</a>"
