L3846795,FR,FR-V,,45.635993,5.6515217,Barrage Brenier--cordon
L1115189,FR,FR-U,,44.4272216,6.027503,Barrage de Curbans / Lac de Curbans (FR04)
L1117105,FR,FR-U,,44.4269535,6.0228145,Barrage de Curbans / Lac de Curbans (FR05)
L2347018,FR,FR-K,,44.5299003,3.8869286,Barrage de Puylaurent
L970789,FR,FR-V,,44.5913229,4.7272968,Barrage de Rochemaure
L3215493,FR,FR-C,,45.2436931,2.2242916,Barrage de l'Aigle
L3222492,FR,FR-L,,46.0092565,1.6207892,Barrage de la Roche Talamy
L920704,FR,FR-U,,43.7703036,4.828797,Barrage des Peiroou
L3215528,FR,FR-L,,45.8204371,1.7182124,Barrage du Mont Larron
L970409,FR,FR-K,,42.7447942,2.5884926,Barrage sur l'Agly
L3183315,FR,FR-U,,43.7986524,6.415211,Barre de l'Aigle
L2490180,FR,FR-B,,43.5104568,-1.3527131,Barthes de Saint Martin de Seignanx
L3199728,FR,FR-F,,48.1123269,2.4008399,Barville-en-Gâtinais (ville)
L1123419,FR,FR-T,,45.5129032,-0.8554316,Barzan--Les Monards
L3177307,FR,FR-A,,48.4769015,7.7522492,Base Nautique Strasbourg Plobsheim (UNAP)
L2368484,FR,FR-J,,48.426125,2.1625686,Base Regionale de Loisirs d'Etampes
L968086,FR,FR-V,,44.5542401,4.6998739,Base de Loisirs de Montmeillan
L3177175,FR,FR-I,,47.1039457,5.8889723,Base de loisirs de Quingey
L3639975,FR,FR-J,,48.8643195,2.6678109,Base de loisirs de Torcy--entrée
L3217898,FR,FR-R,,46.3295709,-1.3065094,Base nautique de Voile de l'Aiguillon-sur-Mer
L962357,FR,FR-V,,45.7558166,4.8205733,Basilique de Fourvière
L3180063,FR,FR-S,,50.1672778,1.6992331,Basse vallée de la Somme
L1057000,FR,FR-B,,44.6930643,-1.1219788,Bassin d'Arcachon
L3171139,FR,FR-U,,43.7093165,5.741086,Bassin d'éclusées de Cadarache
L3177207,FR,FR-I,,47.2735155,5.908649,Bassins de lagunage de Pelousey
L2468432,FR,FR-H,,42.7025815,9.4526403,Bastia (town)
L2089800,FR,FR-H,,42.7001629,9.4547653,Bastia--port
L3695872,FR,FR-U,,43.6683062,4.6537828,Beauchamp
L2291642,FR,FR-V,,44.77952,5.1390696,Beaufort-sur-Gervanne--la tuilerie
L2213751,FR,FR-F,,47.7707933,1.6364908,Beaugency--le Bout du Pont
L2119685,FR,FR-F,,47.7824812,1.6423702,Beaugency--plaine des Accruaux
L3223086,FR,FR-D,,47.9182907,3.5603978,Beaumont (ville)
L2975846,FR,FR-D,,47.0260215,4.8400864,Beaune
L966756,FR,FR-D,,46.959636,3.0782318,Bec d'Allier
L1452659,FR,FR-A,,48.8494297,8.1055084,Beinheim--Altrhein and Kiesgruben Beinheim
L970978,FR,FR-E,,47.3275299,-3.1794205,Belle-Île (ar Gerveur)
L2191759,FR,FR-N,,43.8636886,2.7534592,Belmont-sur-Rance--Buffières
L2290092,FR,FR-C,,45.3292801,2.3360646,Belvédère de Gratte-Bruyère
L3137156,FR,FR-N,,44.1963591,3.2477099,Belvédère des Vautours
L1153320,FR,FR-R,,46.3676531,-0.5976391,Benet
L953220,FR,FR-V,,44.7312933,5.5409825,Benevise
L3225738,FR,FR-B,,43.30869,-1.63464,Bera--Monte Larun
L2323625,FR,FR-U,,43.4735918,5.1664925,Berre-l'Étang
L3202622,FR,FR-K,,43.1220289,3.0568385,Bertheliers
L3177218,FR,FR-I,,47.2530886,5.9908855,Besançon--TEMIS (parc scientifique et industriel)
L3224703,FR,FR-J,,49.0386307,2.2171167,Bessancourt (ville)
L1663611,FR,FR-U,,44.0942197,6.9891775,Beuil
L2717695,FR,FR-B,,43.278529,-1.3787413,Bidarray--Ohatarry
L960673,FR,FR-B,,43.0579453,-0.4219222,Bielle--Laspallettes
L3843831,FR,FR-V,,45.3760158,5.3271568,Bievre--Le Not
L3630408,FR,FR-A,,47.5496814,7.2600532,Birkenhof
L962050,FR,FR-B,,43.464502,-0.7414457,Biron--Rue la Carrère
L2671119,FR,FR-B,,44.3956798,-1.1669701,Biscarrosse (ville)
L2060079,FR,FR-C,,45.3183877,3.1897259,Blesle--Longchamp
L2347019,FR,FR-K,,44.4906726,3.7395573,Bleymard
L3120041,FR,FR-O,,50.4129207,1.5794992,Bois Magnier
L1102294,FR,FR-N,,43.6530933,0.5181599,Bois d'Auch
L1928286,FR,FR-F,,47.9255452,1.7515469,Bois de Beaugy
L933337,FR,FR-J,,48.8649406,2.2558022,Bois de Boulogne
L3843510,FR,FR-J,,48.8733681,2.2591791,Bois de Boulogne--Le Tir aux Pigeons
L3843507,FR,FR-J,,48.8759402,2.2587311,Bois de Boulogne--Mare Saint-James
L2356746,FR,FR-C,,44.8656638,3.017292,Bois de Bressoles
L3224557,FR,FR-M,,48.9710621,5.7523727,Bois de Vigneulles
L933341,FR,FR-J,,48.8296956,2.423687,Bois de Vincennes
L954003,FR,FR-J,,48.8360799,2.4583197,Bois de Vincennes--Lac des Minimes
L3061272,FR,FR-J,,48.8309386,2.4137521,Bois de Vincennes--Lac et Îles Daumesnil
L953998,FR,FR-J,,48.8341026,2.436347,Bois de Vincennes--Réserve ornithologique
L3070293,FR,FR-J,,48.8331838,2.4400619,Bois de Vincennes--Tennis la faluère
L2349497,FR,FR-J,,48.5981816,2.1016502,Bois des Nots
L1033475,FR,FR-R,,47.2915304,-2.4408317,Bondre de Palumer
L2311576,FR,FR-H,,41.3878773,9.1639709,Bonifacio
L3710634,FR,FR-H,,41.3753916,9.1766524,Bonifacio--coastal walk
L2378672,FR,FR-B,,44.8352961,-0.5856335,Bordeaux--Cours Maréchal Juin
L3215330,FR,FR-L,,46.3175851,1.4510751,Bouchaix
L967333,FR,FR-V,,44.2989821,4.8710364,Bouchet
L1928270,FR,FR-Q,,49.2382242,1.3657379,Boucle de Poses
L1122834,FR,FR-R,,47.1754748,-1.5684861,Bouguenais--La Gaudinière (La Jaguere)
L1092025,FR,FR-R,,46.9909381,-1.9745994,Bouin--La Chevoirie
L1092027,FR,FR-R,,47.041734,-1.954979,Bourgneuf-en-Retz
L2348492,FR,FR-C,,45.0035601,3.1996179,Bourliete
L1092034,FR,FR-N,,43.0089152,-0.0822043,Boô-Silhen--Coutrades
L1928237,FR,FR-R,,47.3018082,0.0635388,Brain-sur-Allonnes
L2816460,FR,FR-O,,51.0791948,2.5130367,Bray-Dunes
L1153374,FR,FR-T,,46.8421153,-0.4930437,Bressuire
L3264096,FR,FR-R,,46.6634921,-0.6480458,Breuil-Barret--Château d'eau de Beauvoir
L3223276,FR,FR-E,,48.3173507,-2.2623387,Broons (ville)
L3843828,FR,FR-V,,45.3583808,5.3226829,Brézins--Les Rivoires
L1640890,FR,FR-N,,42.691046,-0.0338226,Brêche de Roland / Brecha de Rolando
L967338,FR,FR-U,,43.8219261,5.3860581,Buoux--Les Seguins
L970305,FR,FR-K,,42.7228038,2.5861645,Bélesta--DFCI Peyre-Clause
L3143769,FR,FR-O,,50.5341622,2.6546574,Béthune--Gare d'Eau
L960693,FR,FR-B,,42.8235941,-0.5857944,Cabane Grosse
L1064053,FR,FR-N,,42.9114762,-0.0078213,Cabane de Nat
L960685,FR,FR-B,,42.8360889,-0.4074168,Cabane de la Glère
L3247479,FR,FR-K,,43.5881137,4.0198623,Cabanes du Salaison
L1118157,FR,FR-U,,43.7885926,5.4904282,Cabrières-d'Aigues--Rue Cime de Viere
L3195672,FR,FR-U,,43.7182782,5.3550947,Cadenet--Camping Val de Durance
L1029465,FR,FR-U,,43.6557073,7.1360466,Cagnes-sur-Mer--Chemin du Puy
L3183248,FR,FR-U,,43.7787609,6.7290831,Caille (village)
L3270324,FR,FR-R,,47.180717,-1.5144414,Cale de Beautour
L2074783,FR,FR-H,,42.5669789,8.7571308,Calvi
L3802556,FR,FR-H,,42.55848,8.78956,Calvi--Plage de Calvi
L2279786,FR,FR-U,,43.4626381,4.4844389,Camargue--Baisse de Mouillot
L2075966,FR,FR-U,,43.4009006,4.5962763,Camargue--Beauduc
L1084586,FR,FR-K,,43.6057885,4.3374753,Camargue--Centre du Scamandre
L2075983,FR,FR-U,,43.6085347,4.5579529,Camargue--Chassagne
L2234693,FR,FR-U,,43.4613455,4.6983933,Camargue--Chemin du Grand Badon
L3183251,FR,FR-U,,43.3549,4.7832,Camargue--Digue de Paulet
L932458,FR,FR-U,,43.4540872,4.5836645,Camargue--Digue à la Mer
L2234925,FR,FR-U,,43.3519271,4.8143721,Camargue--Domaine de la Palissade
L3200898,FR,FR-U,,43.4495,4.6089,Camargue--Enfores de la Vignolle
L2075956,FR,FR-U,,43.3591976,4.7944593,Camargue--Grau de Piémanson
L3200894,FR,FR-U,,43.4666,4.6594,Camargue--La Bomborinette
L3200982,FR,FR-U,,43.4622,4.6613,Camargue--La Cabane Rouge
L964433,FR,FR-U,,43.5241027,4.7063327,Camargue--Le Sambuc
L3223152,FR,FR-U,,43.4056316,4.6642542,Camargue--Les Montilles
L3313623,FR,FR-U,,43.5872299,4.5152521,Camargue--Marais de Basses Méjanes
L3120044,FR,FR-U,,43.4987191,4.6390736,Camargue--Marais de la Palunette
L969295,FR,FR-U,,43.5413314,4.4621658,Camargue--Marais de la Sigoulette
L2089346,FR,FR-U,,43.5139187,4.6577096,Camargue--Marais du Grenouillet
L2070245,FR,FR-U,,43.5716855,4.5419025,Camargue--Mas Neuf
L3183254,FR,FR-U,,43.5059384,4.6328133,Camargue--Mas de Fiélouse
L3223131,FR,FR-U,,43.5439903,4.3515462,Camargue--Mas de Jonquières
L2075971,FR,FR-U,,43.5352027,4.644599,Camargue--Mas de la Capelière
L3223155,FR,FR-U,,43.4539895,4.5841098,Camargue--Pertuis de la Comtesse
L2089456,FR,FR-U,,43.4549594,4.5702696,Camargue--Phare de la Gacholle
L3217717,FR,FR-U,,43.3474261,4.7839665,Camargue--Plage de Piemanson
L3311547,FR,FR-K,,43.6192492,4.2595893,Camargue--Pont des Tourradons
L3448429,FR,FR-U,,43.6019001,4.547503,Camargue--Rizières de Remoules
L2957232,FR,FR-U,,43.47315,4.4450748,Camargue--Roubine de la Commune
L932557,FR,FR-U,,43.4811689,4.4433689,Camargue--Route de Cacharel
L2089401,FR,FR-U,,43.4574244,4.6604294,Camargue--Route de Fiélouse--Pont des Ecluses
L1060559,FR,FR-U,,43.4005576,4.7424459,Camargue--Salin de Giraud
L2133379,FR,FR-U,,43.5089,4.66757,Camargue--Station Biologique de la Tour du Valat
L3223122,FR,FR-U,,43.3614046,4.7838163,Camargue--They de Sainte-Ursule
L967331,FR,FR-U,,43.3676216,4.6056747,Camargue--Étang de Beauduc
L3200861,FR,FR-U,,43.5088,4.4432,Camargue--Étang de Consécanière
L931716,FR,FR-K,,43.6221589,4.3580532,Camargue--Étang de Scamandre
L964443,FR,FR-U,,43.5385938,4.5620728,Camargue--Étang de Vaccarès
L2089352,FR,FR-U,,43.544971,4.6302652,Camargue--Étang de Vaccarès--Égout de Roquemaure
L2265404,FR,FR-K,,43.6167531,4.3012333,Camargue--Étang du Charnier
L3201009,FR,FR-U,,43.431477,4.6261024,Camargue--Étang du Fangassier
L966085,FR,FR-N,,42.9989271,-0.0667012,Cami de Houssat
L3223073,FR,FR-D,,48.0073289,3.6898318,Camp de Barsena
L3223128,FR,FR-K,,43.5076233,4.1262674,Camping de l'Espiguette
L970306,FR,FR-K,,42.679596,2.4683189,Campoussy--boucle du Col de Gués au Pic de Bau
L3223238,FR,FR-J,,48.7019897,2.1735549,Campus d'Orsay / Université de Paris-Sud
L3162886,FR,FR-K,,43.6181773,4.321661,Canal des Capettes
L2868455,FR,FR-R,,47.560403,-1.0379693,Candé
L969249,FR,FR-K,,43.2104934,2.8366184,Canet-d'Aude--anciennes gravières
L3845196,FR,FR-U,,43.5493444,7.0147008,Cannes--Le Vieux Port
L1250897,FR,FR-U,,43.565179,7.0174044,Cannes--Square Carnot
L2818980,FR,FR-U,,43.5074967,7.0463061,Cannes--Île Sainte-Honorat
L947140,FR,FR-U,,43.5193026,7.0478153,Cannes--Île Sainte-Marguerite
L1266130,FR,FR-U,,43.5486103,7.0007801,Cannes-Plage du Midi
L3248328,FR,FR-O,,50.9251246,1.7083418,Cap Blanc Nez
L2369742,FR,FR-E,,47.8903486,-3.9752591,Cap Coz
L2145539,FR,FR-E,,48.687752,-2.3176003,Cap Fréhel
L967380,FR,FR-E,,48.0719427,-4.6647906,Cap Sizun
L2073416,FR,FR-H,,41.9015344,8.8044047,Capitello--Étang de Casavone
L3715286,FR,FR-H,,42.1346457,8.596361,Cargese
L3168410,FR,FR-K,,43.5390844,3.9778447,Carnon (en mer)
L1182564,FR,FR-U,,44.0555182,5.0487274,Carpentras
L3174536,FR,FR-I,,46.5542405,6.0859323,Carrefour du Grand Remblai
L3205258,FR,FR-L,,46.1860038,2.4632335,Carrière Doulaud
L3215342,FR,FR-L,,45.6816555,0.9026706,Carrière de Brie
L3215524,FR,FR-L,,45.8428752,1.4284587,Carrière de Royères
L3215353,FR,FR-L,,45.7735963,1.2954104,Carrière de la Gratade
L3215346,FR,FR-L,,46.0977482,1.3897973,Carrière les Toupies
L3224721,FR,FR-D,,47.7131309,4.2435229,Carrières de Cry
L2205127,FR,FR-V,,45.9172436,5.8291698,Carrières du Chautagne
L962346,FR,FR-K,,43.3172552,1.9530934,Castelnaudary
L933990,FR,FR-J,,48.8529938,2.3500013,Cathédrale Notre-Dame de Paris (Notre Dame Cathedral)
L3214201,FR,FR-L,,45.8289321,1.2667805,Cathédrale de Limoges
L2462120,FR,FR-K,,43.5126125,3.8836482,Cathédrale de Maguelone
L3155075,FR,FR-K,,43.3269717,2.5314903,Caunes-Minervois
L967382,FR,FR-N,,44.1727243,1.5536642,Caussade--Parc de la Lère
L970967,FR,FR-K,,44.2521711,3.4019222,Causse Méjean--Lavogne de Drivas
L970490,FR,FR-K,,44.2720857,3.4772079,Causse Méjean--Mont Garbot
L970891,FR,FR-K,,44.2286591,3.4357867,Causse Méjean--Saubert
L951851,FR,FR-N,,42.8840461,-0.1396894,Cauterets--Cambasque
L967387,FR,FR-U,,43.821152,5.0362015,Cavaillon
L3218325,FR,FR-K,,42.9311262,2.9759431,Caves (ville)
L2086409,FR,FR-U,,43.7316776,6.987589,Cavillore
L2401451,FR,FR-B,,44.3528976,-0.4033345,Cazalis--Boën Ramzi
L1165601,FR,FR-T,,46.431498,0.1965737,Cellevezais
L3656617,FR,FR-O,,50.376167,3.4785122,Centre commercial Auchan Petite-Forêt
L3177416,FR,FR-F,,47.4957885,0.4730451,Centre de Stockage des Déchets
L1123423,FR,FR-E,,48.1288901,-1.619947,Cesson-Sévigné--Bouriande
L3221865,FR,FR-F,,47.2529274,1.6539305,Chabris (ville)
L3599818,FR,FR-V,,45.9561841,6.7248344,Chalets de Platé
L3150642,FR,FR-D,,46.7806286,4.8537576,Chalon-sur-Saone
L2213699,FR,FR-F,,47.6182669,1.5294385,Chambord--Canardière
L2213720,FR,FR-F,,47.637842,1.5105021,Chambord--La Hannetière
L2346380,FR,FR-F,,47.5709775,1.5223575,Chambord--La Sente des Houx
L1189086,FR,FR-K,,44.3179185,3.9637041,Chamborigaud--Camping les Esparnettes
L3018946,FR,FR-V,,45.2872177,5.7880783,Chamechaude
L2545429,FR,FR-V,,45.9199903,6.9286823,Chamonix--Mer de Glace
L3592037,FR,FR-A,,48.39438,7.26909,Champ du Feu
L3214265,FR,FR-V,,45.4558102,6.6937637,Champagny-en-Vanoise (ville)
L3217895,FR,FR-R,,46.3807433,-1.1238885,Champagné-les-Marais (ville)
L3215284,FR,FR-L,,45.462942,1.2538576,Champaneix
L1117229,FR,FR-U,,43.9467281,5.3849101,Chapelle castrale Saint-Saturnin
L1140878,FR,FR-F,,48.4437997,1.4885563,Chartres
L2347104,FR,FR-C,,45.1041222,3.0020142,Chassagnette
L3843814,FR,FR-V,,45.3761213,5.3188741,Chemin de la Chèvre Noire
L3120043,FR,FR-O,,50.421972,1.5773106,Chemin de la Grosse Pointe
L3793270,FR,FR-N,,43.8641169,2.1870947,Chemin des Droits de l'Homme--Voie Verte
L2998682,FR,FR-E,,47.7972255,-4.2936158,Chemin dunaire et plage Le Guilvinec
L1192105,FR,FR-U,,43.8094156,5.0706625,Cheval-Blanc--Chemin de Saint-Gilles
L2356745,FR,FR-C,,45.090452,2.890166,Cheylanes
L1165576,FR,FR-T,,46.1165784,-0.3500953,Chizé
L964120,FR,FR-K,,43.258868,3.1081358,Château La Vernède
L2210663,FR,FR-F,,47.4129263,0.9862831,Château d'Amboise
